fold,indice_original,categoria_real,categoria_predicha,segunda_categoria,prediccion_correcta,puntuacion_ganadora,puntuacion_segunda,margen_decision,word_features_activas,char_features_activas,features_activas_total,estado_operacional,motivo_operacional
5,1370,frontend,frontend,datascience,True,0.5662511675664796,-0.14213979088958517,0.7083909584560648,13,137,150,revision,Cobertura reducida de características.
5,533,datascience,datascience,backend,True,0.8709020543290518,-0.7833995348763427,1.6543015892053945,23,222,245,aceptada,Predicción con evidencia suficiente.
5,3846,backend,backend,datascience,True,0.9209127278104798,-0.9084332256471881,1.829345953457668,27,341,368,aceptada,Predicción con evidencia suficiente.
5,1596,frontend,frontend,backend,True,0.02381937600234546,-0.6984005558562401,0.7222199318585856,26,460,486,aceptada,Predicción con evidencia suficiente.
5,3723,backend,backend,frontend,True,0.9342155894388782,-0.8783877282457446,1.8126033176846228,35,254,289,aceptada,Predicción con evidencia suficiente.
5,3375,datascience,datascience,frontend,True,1.3762120294174172,-0.8102144658909438,2.186426495308361,17,239,256,aceptada,Predicción con evidencia suficiente.
5,47,cloud,cloud,backend,True,0.6691876808536849,-0.6828383637901839,1.3520260446438688,31,306,337,aceptada,Predicción con evidencia suficiente.
5,694,datascience,cloud,backend,False,0.27989958020795025,0.1952619080127822,0.08463767219516805,23,402,425,revision,Margen de decisión reducido.
5,4545,backend,backend,cloud,True,0.7277601310018309,-0.7920535404465994,1.5198136714484303,26,432,458,aceptada,Predicción con evidencia suficiente.
5,1822,datascience,cloud,backend,False,0.2587160377193646,-0.5217137419510284,0.780429779670393,20,238,258,aceptada,Predicción con evidencia suficiente.
5,1041,frontend,frontend,backend,True,0.33805657423278573,-0.4995240018026521,0.8375805760354378,26,228,254,aceptada,Predicción con evidencia suficiente.
5,2268,frontend,frontend,cloud,True,1.8363236673505894,-1.3452620472832413,3.1815857146338304,28,331,359,aceptada,Predicción con evidencia suficiente.
5,1207,frontend,frontend,backend,True,1.5411906703162346,-1.2837961438057959,2.8249868141220302,9,135,144,revision,Cobertura reducida de características.
5,2551,frontend,frontend,datascience,True,0.5452932210796946,-0.8154381428855212,1.3607313639652157,30,378,408,aceptada,Predicción con evidencia suficiente.
5,1059,backend,backend,cloud,True,1.1313460881608315,-0.8355525331148209,1.9668986212756523,27,343,370,aceptada,Predicción con evidencia suficiente.
5,2197,frontend,frontend,cloud,True,-0.292084495957513,-0.3400169639945414,0.047932468037028386,17,197,214,revision,Margen de decisión reducido.
5,3649,backend,backend,frontend,True,1.122353363532678,-1.080715966656282,2.20306933018896,35,254,289,aceptada,Predicción con evidencia suficiente.
5,2950,frontend,frontend,cloud,True,0.08338099357489043,-0.18456919487471324,0.26795018844960367,12,178,190,revision,Margen de decisión reducido.
5,4278,datascience,datascience,backend,True,1.2428187626949834,-1.1965735233163886,2.4393922860113717,24,218,242,aceptada,Predicción con evidencia suficiente.
5,1809,frontend,frontend,cloud,True,0.4890155035814084,-0.8026508455783704,1.2916663491597788,11,136,147,revision,Cobertura reducida de características.
5,4266,backend,backend,cloud,True,-0.2797098381979316,-0.43770942816482283,0.15799958996689123,34,302,336,revision,Margen de decisión reducido.
5,1176,cloud,cloud,backend,True,2.294457290503581,-1.4906326538099373,3.785089944313518,32,344,376,aceptada,Predicción con evidencia suficiente.
5,3893,datascience,backend,datascience,False,-0.3180917232635741,-0.34483739388242646,0.026745670618852357,29,276,305,revision,Margen de decisión reducido.
5,1504,cloud,cloud,datascience,True,1.2976052950591166,-1.1699877028953647,2.4675929979544815,34,285,319,aceptada,Predicción con evidencia suficiente.
5,604,frontend,frontend,backend,True,0.8102173499985292,-0.7992625071308537,1.609479857129383,31,311,342,aceptada,Predicción con evidencia suficiente.
5,3698,backend,backend,frontend,True,0.9218055319899692,-0.7672407864513993,1.6890463184413684,31,231,262,aceptada,Predicción con evidencia suficiente.
5,1128,cloud,frontend,datascience,False,0.04587326128163666,-0.6188448363843906,0.6647180976660272,13,217,230,aceptada,Predicción con evidencia suficiente.
5,758,datascience,datascience,frontend,True,1.586951212173617,-1.3430027360326562,2.929953948206273,37,362,399,aceptada,Predicción con evidencia suficiente.
5,4257,backend,backend,datascience,True,1.0827310682417604,-0.5718374313027483,1.6545684995445087,16,319,335,aceptada,Predicción con evidencia suficiente.
5,3953,frontend,cloud,frontend,False,0.25944324799418017,-0.0741891888897602,0.3336324368839404,13,197,210,revision,Margen de decisión reducido.
5,3900,frontend,frontend,backend,True,0.165735923137307,-0.3952468567836022,0.5609827799209093,50,326,376,revision,Margen de decisión reducido.
5,1708,frontend,frontend,cloud,True,0.9921987445158662,-0.8968077088992161,1.8890064534150823,21,249,270,aceptada,Predicción con evidencia suficiente.
5,461,cloud,frontend,backend,False,0.08452816439931021,-0.04772087903304678,0.132249043432357,21,189,210,revision,Margen de decisión reducido.
5,3477,datascience,datascience,frontend,True,0.6809391642169442,-0.7161930336197799,1.3971321978367242,19,342,361,aceptada,Predicción con evidencia suficiente.
5,1096,cloud,cloud,backend,True,1.3077409503624984,-0.9601747589730671,2.2679157093355657,36,250,286,aceptada,Predicción con evidencia suficiente.
5,4073,backend,backend,cloud,True,1.119131984557273,-0.01281804021355526,1.1319500247708283,21,346,367,aceptada,Predicción con evidencia suficiente.
5,2179,cloud,cloud,frontend,True,-0.03914230508049488,-0.2134988388234858,0.17435653374299093,26,255,281,revision,Margen de decisión reducido.
5,1566,backend,backend,datascience,True,0.8522767625928414,-0.9113547517023641,1.7636315142952055,29,259,288,aceptada,Predicción con evidencia suficiente.
5,4222,cloud,cloud,datascience,True,1.5554041944223562,-0.721824548000107,2.277228742422463,29,241,270,aceptada,Predicción con evidencia suficiente.
5,82,cloud,cloud,frontend,True,1.2968268505159113,-0.856767774558225,2.1535946250741365,12,131,143,revision,Cobertura reducida de características.
5,1389,backend,frontend,backend,False,-0.10690988230720425,-0.40211414786056693,0.29520426555336265,30,244,274,revision,Margen de decisión reducido.
5,159,backend,backend,datascience,True,1.2979647269116983,-1.1085419474851292,2.4065066743968275,18,201,219,aceptada,Predicción con evidencia suficiente.
5,1006,frontend,frontend,datascience,True,1.42485580848407,-0.9042952510091065,2.329151059493176,30,418,448,aceptada,Predicción con evidencia suficiente.
5,21,cloud,cloud,frontend,True,0.17506013515841845,-0.06260405260558252,0.23766418776400097,21,221,242,revision,Margen de decisión reducido.
5,924,datascience,datascience,cloud,True,-0.12140577282238207,-0.4111045294189377,0.28969875659655564,3,253,256,revision,Margen de decisión reducido.
5,4191,frontend,frontend,backend,True,3.2876732484847535,-2.001780158068076,5.28945340655283,14,168,182,aceptada,Predicción con evidencia suficiente.
5,1217,frontend,frontend,backend,True,1.245790857644864,-0.7105342056205853,1.9563250632654494,36,301,337,aceptada,Predicción con evidencia suficiente.
5,4437,datascience,datascience,backend,True,0.6642928767407008,-0.8279178731209221,1.492210749861623,33,307,340,aceptada,Predicción con evidencia suficiente.
5,302,frontend,frontend,backend,True,1.2122192156475278,-0.8521182761695935,2.0643374918171213,33,244,277,aceptada,Predicción con evidencia suficiente.
5,4065,backend,cloud,backend,False,0.3210438333011405,-0.6019703050602898,0.9230141383614303,24,201,225,aceptada,Predicción con evidencia suficiente.
5,164,cloud,cloud,backend,True,1.9302170129595657,-1.4916846015795997,3.4219016145391654,33,210,243,aceptada,Predicción con evidencia suficiente.
5,2750,backend,backend,frontend,True,0.9230202343230292,-0.8535835256384798,1.776603759961509,30,315,345,aceptada,Predicción con evidencia suficiente.
5,498,frontend,cloud,frontend,False,0.5586606931069745,-0.6192101658820596,1.177870858989034,19,226,245,aceptada,Predicción con evidencia suficiente.
5,3593,cloud,cloud,frontend,True,0.7097269313380564,-0.6235556457015909,1.3332825770396473,44,236,280,aceptada,Predicción con evidencia suficiente.
5,1351,datascience,datascience,cloud,True,1.9032785675431332,-1.2605631160113682,3.1638416835545016,34,351,385,aceptada,Predicción con evidencia suficiente.
5,4080,frontend,backend,datascience,False,-0.14063797890925123,-0.2100216333609909,0.06938365445173966,35,247,282,revision,Margen de decisión reducido.
5,219,cloud,cloud,datascience,True,0.9720472741245051,-0.2631932166139258,1.235240490738431,13,177,190,aceptada,Predicción con evidencia suficiente.
5,2168,frontend,frontend,datascience,True,0.6918093227799407,-0.7737538228278372,1.4655631456077778,23,290,313,aceptada,Predicción con evidencia suficiente.
5,3602,frontend,frontend,cloud,True,0.7579069624902186,-0.9776608765354617,1.7355678390256803,41,317,358,aceptada,Predicción con evidencia suficiente.
5,2980,backend,backend,cloud,True,0.0710833569976177,-0.6584514494052134,0.7295348064028311,30,308,338,aceptada,Predicción con evidencia suficiente.
5,1962,datascience,datascience,backend,True,1.2258874873610628,-0.9328313081892007,2.1587187955502634,37,378,415,aceptada,Predicción con evidencia suficiente.
5,3928,cloud,frontend,cloud,False,-0.11082459066945674,-0.5154612399600479,0.4046366492905912,19,315,334,revision,Margen de decisión reducido.
5,3622,cloud,cloud,backend,True,-0.030477317547800586,-0.1635113320867203,0.13303401453891972,14,242,256,revision,Margen de decisión reducido.
5,2606,frontend,frontend,backend,True,0.540511161968211,-0.9093073397723318,1.449818501740543,42,351,393,aceptada,Predicción con evidencia suficiente.
5,3255,frontend,frontend,datascience,True,0.8574657926686866,-0.7249094350435713,1.5823752277122578,40,365,405,aceptada,Predicción con evidencia suficiente.
5,36,datascience,datascience,backend,True,-0.1377069327003385,-0.32598114079461527,0.18827420809427675,48,485,533,revision,Margen de decisión reducido.
5,2647,cloud,cloud,datascience,True,0.9647340293463186,-0.5323184913637067,1.4970525207100254,12,170,182,aceptada,Predicción con evidencia suficiente.
5,1591,frontend,frontend,datascience,True,-0.16376620026425315,-0.4088752615994123,0.24510906133515914,26,374,400,revision,Margen de decisión reducido.
5,2343,cloud,cloud,frontend,True,1.2525973319653994,-0.9984775268584605,2.25107485882386,27,400,427,aceptada,Predicción con evidencia suficiente.
5,2722,frontend,frontend,backend,True,0.8131426781617677,-0.4645755363748705,1.2777182145366381,40,350,390,aceptada,Predicción con evidencia suficiente.
5,3520,cloud,cloud,backend,True,1.2220684651776974,-0.8356733905197148,2.057741855697412,31,336,367,aceptada,Predicción con evidencia suficiente.
5,366,backend,backend,cloud,True,0.0015377539301336673,-0.21755335457600372,0.2190911085061374,28,317,345,revision,Margen de decisión reducido.
5,2319,frontend,frontend,backend,True,1.5000575271416412,-1.0507146268688299,2.5507721540104713,35,366,401,aceptada,Predicción con evidencia suficiente.
5,2628,frontend,datascience,frontend,False,-0.22590483899598257,-0.28206745578419634,0.05616261678821377,14,193,207,revision,Margen de decisión reducido.
5,1602,backend,datascience,backend,False,0.33497806459367285,-0.6299737026194696,0.9649517672131425,25,278,303,aceptada,Predicción con evidencia suficiente.
5,3449,datascience,datascience,frontend,True,1.9543098807799817,-1.511855022254262,3.466164903034244,43,381,424,aceptada,Predicción con evidencia suficiente.
5,3481,frontend,frontend,backend,True,0.19134550553177793,-0.42872043978161634,0.6200659453133943,12,258,270,revision,Margen de decisión reducido.
5,1188,frontend,backend,cloud,False,0.5479430374015728,-0.7051547783120846,1.2530978157136574,30,421,451,aceptada,Predicción con evidencia suficiente.
5,2035,cloud,cloud,datascience,True,1.28309578432087,-1.1281561564610787,2.4112519407819484,21,221,242,aceptada,Predicción con evidencia suficiente.
5,25,datascience,datascience,cloud,True,1.1233857538867629,-0.9588405708567594,2.082226324743522,36,292,328,aceptada,Predicción con evidencia suficiente.
5,4185,cloud,backend,cloud,False,-0.23445414437032475,-0.6097835849061813,0.3753294405358566,23,208,231,revision,Margen de decisión reducido.
5,607,backend,backend,cloud,True,1.2125529157293626,-1.176943377072758,2.3894962928021206,22,321,343,aceptada,Predicción con evidencia suficiente.
5,2304,backend,backend,frontend,True,-0.05597803410884894,-0.15482803699296238,0.09885000288411344,22,286,308,revision,Margen de decisión reducido.
5,4397,datascience,datascience,cloud,True,0.7576918869725102,-0.8407136379962884,1.5984055249687987,50,389,439,aceptada,Predicción con evidencia suficiente.
5,853,backend,backend,datascience,True,1.124480795379227,-1.167402311894664,2.291883107273891,43,317,360,aceptada,Predicción con evidencia suficiente.
5,4476,cloud,cloud,backend,True,1.3640042603338616,-1.1826147817006019,2.5466190420344637,27,269,296,aceptada,Predicción con evidencia suficiente.
5,3293,backend,backend,cloud,True,1.1917082723902135,-0.8639809293215932,2.0556892017118065,31,323,354,aceptada,Predicción con evidencia suficiente.
5,1139,datascience,datascience,cloud,True,0.34535362221546073,-0.6608397270568817,1.0061933492723423,19,255,274,aceptada,Predicción con evidencia suficiente.
5,1820,backend,backend,datascience,True,-0.16872195264921663,-0.24225564911665332,0.07353369646743668,25,341,366,revision,Margen de decisión reducido.
5,988,frontend,frontend,backend,True,1.2826977140994509,-0.7710838266831621,2.053781540782613,34,281,315,aceptada,Predicción con evidencia suficiente.
5,3638,datascience,datascience,frontend,True,1.4590149811098052,-0.7087736775753442,2.1677886586851494,34,386,420,aceptada,Predicción con evidencia suficiente.
5,3596,datascience,datascience,backend,True,1.182826538462645,-1.1206720666470793,2.3034986051097244,26,228,254,aceptada,Predicción con evidencia suficiente.
5,997,cloud,cloud,backend,True,1.670853266453864,-0.9035767560694568,2.5744300225233205,39,255,294,aceptada,Predicción con evidencia suficiente.
5,4570,datascience,datascience,cloud,True,1.3015203313575263,-1.1275156320485469,2.429035963406073,16,261,277,aceptada,Predicción con evidencia suficiente.
5,2807,cloud,cloud,frontend,True,0.19479353907186614,-0.41471361384568983,0.609507152917556,24,431,455,revision,Margen de decisión reducido.
5,3742,backend,frontend,backend,False,0.6789403955911217,-0.9399877192848886,1.6189281148760104,43,418,461,aceptada,Predicción con evidencia suficiente.
5,1307,datascience,backend,cloud,False,0.23651438795039614,-0.660948599698666,0.8974629876490622,28,347,375,aceptada,Predicción con evidencia suficiente.
5,2604,backend,backend,frontend,True,0.8312151974423256,-0.5834105283423461,1.4146257257846717,17,416,433,aceptada,Predicción con evidencia suficiente.
5,4556,frontend,frontend,cloud,True,1.090119104339163,-0.839490986369646,1.929610090708809,21,306,327,aceptada,Predicción con evidencia suficiente.
5,3099,backend,backend,datascience,True,0.250444844327421,-0.498402309357622,0.748847153685043,28,324,352,aceptada,Predicción con evidencia suficiente.
5,4127,datascience,datascience,frontend,True,1.1442448554244535,-1.0883380365621498,2.2325828919866035,27,237,264,aceptada,Predicción con evidencia suficiente.
5,249,backend,backend,datascience,True,1.4810689093787932,-1.3924860256285485,2.8735549350073417,37,287,324,aceptada,Predicción con evidencia suficiente.
5,3518,backend,frontend,backend,False,0.20021829717559864,0.165532288974362,0.03468600820123663,37,260,297,revision,Margen de decisión reducido.
5,4242,datascience,datascience,frontend,True,1.4439214257454611,-1.2570589247235802,2.7009803504690413,23,230,253,aceptada,Predicción con evidencia suficiente.
5,2685,frontend,frontend,datascience,True,3.0106433094750393,-1.7305303344531824,4.741173643928222,18,220,238,aceptada,Predicción con evidencia suficiente.
5,3462,backend,backend,datascience,True,0.9730251366554108,-0.759421209245097,1.7324463459005077,12,287,299,aceptada,Predicción con evidencia suficiente.
5,3690,backend,backend,frontend,True,0.9771227827394704,-0.8399061523009754,1.8170289350404458,40,327,367,aceptada,Predicción con evidencia suficiente.
5,2919,frontend,frontend,backend,True,-0.19492552738367158,-0.23236836426504015,0.03744283688136857,14,150,164,revision,Margen de decisión reducido.
5,943,frontend,backend,frontend,False,-0.27228194141415585,-0.4908621502181439,0.21858020880398804,28,267,295,revision,Margen de decisión reducido.
5,1296,datascience,datascience,frontend,True,0.3117563970619963,-0.6544893312975608,0.9662457283595571,35,330,365,aceptada,Predicción con evidencia suficiente.
5,2572,cloud,cloud,frontend,True,0.9831380711927892,-1.0602656494629192,2.0434037206557085,29,211,240,aceptada,Predicción con evidencia suficiente.
5,2120,frontend,frontend,backend,True,0.5835822651439471,-0.24729018943550984,0.8308724545794569,27,269,296,aceptada,Predicción con evidencia suficiente.
5,3353,frontend,frontend,cloud,True,1.3334979131950808,-1.0171137854357708,2.3506116986308516,32,293,325,aceptada,Predicción con evidencia suficiente.
5,1302,frontend,frontend,backend,True,0.20903630355008979,-0.27092213094475487,0.47995843449484465,32,248,280,revision,Margen de decisión reducido.
5,2658,datascience,datascience,frontend,True,1.3198029630156647,-1.1401083464097084,2.4599113094253733,21,291,312,aceptada,Predicción con evidencia suficiente.
5,2575,datascience,datascience,backend,True,0.5216568890974838,-0.3727452245989023,0.894402113696386,33,307,340,aceptada,Predicción con evidencia suficiente.
5,600,backend,frontend,cloud,False,-0.1891294725168669,-0.5228632890056284,0.3337338164887615,21,299,320,revision,Margen de decisión reducido.
5,4105,datascience,datascience,backend,True,0.5371105369976732,-0.8161144990306828,1.353225036028356,26,204,230,aceptada,Predicción con evidencia suficiente.
5,1612,backend,backend,frontend,True,-0.3379177582885695,-0.6053329341193949,0.2674151758308254,30,311,341,revision,Margen de decisión reducido.
5,3653,datascience,datascience,cloud,True,0.5658513572677637,-0.793037754571876,1.3588891118396398,35,339,374,aceptada,Predicción con evidencia suficiente.
5,679,datascience,datascience,frontend,True,1.159624253866015,-0.6107451005675273,1.7703693544335424,22,244,266,aceptada,Predicción con evidencia suficiente.
5,3898,datascience,datascience,backend,True,1.4273805160670818,-1.2797703741914475,2.7071508902585295,23,219,242,aceptada,Predicción con evidencia suficiente.
5,1011,backend,backend,cloud,True,1.424261717633153,-1.29914684884963,2.723408566482783,31,321,352,aceptada,Predicción con evidencia suficiente.
5,1481,backend,frontend,backend,False,-0.0880763296165914,-0.5179543707044326,0.4298780410878412,34,295,329,revision,Margen de decisión reducido.
5,520,datascience,backend,datascience,False,-0.22771297517568923,-0.5055513938778895,0.2778384187022003,44,343,387,revision,Margen de decisión reducido.
5,1590,cloud,cloud,datascience,True,0.4152859339847884,-0.6134403440912595,1.0287262780760478,49,590,639,aceptada,Predicción con evidencia suficiente.
5,3390,backend,frontend,backend,False,0.04558655458157268,-0.518982602062352,0.5645691566439247,12,135,147,revision,Margen de decisión reducido.
5,2473,datascience,datascience,backend,True,1.1629994358948557,-1.1966404666623007,2.3596399025571566,26,223,249,aceptada,Predicción con evidencia suficiente.
5,2183,datascience,datascience,backend,True,1.5956487750248343,-0.9800221802863486,2.5756709553111827,26,204,230,aceptada,Predicción con evidencia suficiente.
5,763,frontend,frontend,datascience,True,2.1188284742684447,-1.1198751360017885,3.238703610270233,28,369,397,aceptada,Predicción con evidencia suficiente.
5,3560,cloud,cloud,datascience,True,0.7064219240225619,-0.49750478089076855,1.2039267049133304,24,285,309,aceptada,Predicción con evidencia suficiente.
5,2574,frontend,frontend,datascience,True,0.8034321803314295,-0.730398982028078,1.5338311623595073,28,399,427,aceptada,Predicción con evidencia suficiente.
5,2598,cloud,cloud,frontend,True,0.46198784819922223,-0.46089156621974436,0.9228794144189666,20,183,203,aceptada,Predicción con evidencia suficiente.
5,3958,datascience,datascience,backend,True,0.13874258507865012,0.08098901794302826,0.05775356713562185,34,321,355,revision,Margen de decisión reducido.
5,4494,cloud,cloud,backend,True,1.7040374618879164,-0.8315178291556761,2.5355552910435923,34,386,420,aceptada,Predicción con evidencia suficiente.
5,3141,cloud,cloud,backend,True,0.22289432112709873,0.09304854676980667,0.12984577435729205,17,245,262,revision,Margen de decisión reducido.
5,2608,backend,cloud,backend,False,0.19467628902225453,-0.2642785034214933,0.4589547924437478,36,444,480,revision,Margen de decisión reducido.
5,3157,backend,cloud,backend,False,-0.16098125577862143,-0.36727336920251813,0.2062921134238967,24,337,361,revision,Margen de decisión reducido.
5,877,backend,backend,cloud,True,0.5414052250143915,-0.6426718938650658,1.1840771188794572,17,214,231,aceptada,Predicción con evidencia suficiente.
5,1169,datascience,datascience,frontend,True,1.2222952228329387,-1.1182564186801982,2.340551641513137,22,253,275,aceptada,Predicción con evidencia suficiente.
5,4516,backend,backend,frontend,True,0.02224025210658287,-0.6647533723214438,0.6869936244280267,35,304,339,aceptada,Predicción con evidencia suficiente.
5,1666,frontend,frontend,datascience,True,0.3298855431022863,-0.8405300400341155,1.1704155831364018,25,254,279,aceptada,Predicción con evidencia suficiente.
5,754,datascience,datascience,cloud,True,1.6802163928722793,-0.935477702560215,2.6156940954324943,20,176,196,aceptada,Predicción con evidencia suficiente.
5,544,frontend,frontend,cloud,True,0.4148865423850054,-0.46568269176028004,0.8805692341452854,8,166,174,revision,Cobertura reducida de características.
5,64,cloud,cloud,backend,True,1.0086900183688332,-0.4331329656400078,1.441822984008841,31,386,417,aceptada,Predicción con evidencia suficiente.
5,1115,frontend,frontend,cloud,True,0.5830933242506564,-0.6762574340990172,1.2593507583496737,15,230,245,aceptada,Predicción con evidencia suficiente.
5,3815,frontend,frontend,backend,True,0.34315560221929825,-0.5990113640330135,0.9421669662523118,14,177,191,aceptada,Predicción con evidencia suficiente.
5,557,backend,backend,datascience,True,0.36552216729520426,-0.5976223580506076,0.9631445253458119,29,311,340,aceptada,Predicción con evidencia suficiente.
5,213,backend,backend,frontend,True,0.030824203911281822,-0.5807902269483695,0.6116144308596513,31,312,343,revision,Margen de decisión reducido.
5,3471,backend,backend,datascience,True,1.7906406281136182,-1.2531033521453196,3.043743980258938,29,336,365,aceptada,Predicción con evidencia suficiente.
5,1951,datascience,backend,datascience,False,-0.25493632066453387,-0.27881262888505487,0.023876308220521003,24,378,402,revision,Margen de decisión reducido.
5,2181,datascience,datascience,backend,True,1.773511155922824,-1.214550341999875,2.988061497922699,27,229,256,aceptada,Predicción con evidencia suficiente.
5,3460,cloud,cloud,backend,True,-0.04752673878532576,-0.3658973688177595,0.31837063003243377,29,426,455,revision,Margen de decisión reducido.
5,2646,cloud,cloud,datascience,True,2.9783534860388357,-1.719835143773869,4.698188629812705,43,395,438,aceptada,Predicción con evidencia suficiente.
5,514,cloud,backend,frontend,False,-0.0902030254813776,-0.20962013501080845,0.11941710952943085,25,423,448,revision,Margen de decisión reducido.
5,1625,frontend,frontend,datascience,True,-0.03866106840065592,-0.6249947620217433,0.5863336936210874,4,65,69,revision,Margen de decisión reducido.
5,1422,backend,backend,datascience,True,1.2187316988076184,-0.5996340953388727,1.8183657941464912,26,436,462,aceptada,Predicción con evidencia suficiente.
5,2537,cloud,cloud,datascience,True,0.5447790504227988,-0.7611784638543869,1.3059575142771858,33,226,259,aceptada,Predicción con evidencia suficiente.
5,504,backend,backend,frontend,True,-0.19692954649391836,-0.6030585025849886,0.40612895609107025,2,161,163,revision,Margen de decisión reducido.
5,1285,cloud,backend,cloud,False,-0.2005787316504798,-0.34444691987305465,0.14386818822257486,31,353,384,revision,Margen de decisión reducido.
5,2407,backend,backend,frontend,True,0.35988032088753674,-0.16110054161250398,0.5209808625000407,26,217,243,revision,Margen de decisión reducido.
5,755,cloud,cloud,frontend,True,0.8357167726922098,-0.5845865086914033,1.420303281383613,22,250,272,aceptada,Predicción con evidencia suficiente.
5,2560,datascience,datascience,frontend,True,1.9817044769594876,-1.220277000365867,3.2019814773253543,28,289,317,aceptada,Predicción con evidencia suficiente.
5,1295,frontend,frontend,cloud,True,1.6227595550169103,-0.5014577777527143,2.1242173327696245,27,329,356,aceptada,Predicción con evidencia suficiente.
5,2518,datascience,datascience,frontend,True,-0.11552307299447528,-0.4726740139364891,0.35715094094201383,33,310,343,revision,Margen de decisión reducido.
5,382,cloud,cloud,frontend,True,-0.28899320567052056,-0.4556595563305597,0.16666635066003915,9,215,224,revision,Margen de decisión reducido.
5,294,backend,backend,frontend,True,1.4406755181167412,-1.0370117511999526,2.477687269316694,24,302,326,aceptada,Predicción con evidencia suficiente.
5,2643,datascience,datascience,frontend,True,0.6069831971475474,-0.5598066652753855,1.166789862422933,22,152,174,revision,Cobertura reducida de características.
5,1503,backend,backend,frontend,True,0.054477363288973124,-0.17021222385935766,0.2246895871483308,33,389,422,revision,Margen de decisión reducido.
5,3903,frontend,frontend,backend,True,0.793270299647522,-0.7200435819374568,1.513313881584979,11,165,176,revision,Cobertura reducida de características.
5,693,cloud,backend,cloud,False,-0.19689671897537098,-0.7070593101324214,0.5101625911570504,26,328,354,revision,Margen de decisión reducido.
5,3117,frontend,frontend,datascience,True,0.9405189029853342,-0.6961539194025961,1.6366728223879303,18,286,304,aceptada,Predicción con evidencia suficiente.
5,2078,cloud,cloud,backend,True,2.8236389924816003,-1.8424637364095795,4.66610272889118,20,247,267,aceptada,Predicción con evidencia suficiente.
5,953,backend,frontend,backend,False,0.5862242920869569,-0.6406765302187649,1.2269008223057218,37,261,298,aceptada,Predicción con evidencia suficiente.
5,1790,datascience,backend,cloud,False,0.9218879287482591,-0.6697814934166559,1.591669422164915,22,368,390,aceptada,Predicción con evidencia suficiente.
5,4507,frontend,frontend,backend,True,0.48968870026276085,-0.6186740009673987,1.1083627012301596,17,245,262,aceptada,Predicción con evidencia suficiente.
5,2590,datascience,datascience,backend,True,1.4592729618870566,-0.7813022383696415,2.240575200256698,22,293,315,aceptada,Predicción con evidencia suficiente.
5,2805,frontend,backend,datascience,False,-0.15187242461272077,-0.47561414749151915,0.3237417228787984,33,310,343,revision,Margen de decisión reducido.
5,1270,frontend,backend,frontend,False,-0.22643986602268829,-0.2477994262386711,0.021359560215982815,25,170,195,revision,Margen de decisión reducido.
5,887,datascience,datascience,cloud,True,1.1852968258401972,-1.130342552888404,2.3156393787286014,19,288,307,aceptada,Predicción con evidencia suficiente.
5,4529,datascience,datascience,frontend,True,1.2333712384873037,-1.0884963343860503,2.321867572873354,20,290,310,aceptada,Predicción con evidencia suficiente.
5,1755,frontend,frontend,datascience,True,2.41310685171234,-1.1895369708926224,3.6026438226049624,41,321,362,aceptada,Predicción con evidencia suficiente.
5,1101,datascience,datascience,frontend,True,1.135429750335846,-1.125847999903021,2.2612777502388672,25,214,239,aceptada,Predicción con evidencia suficiente.
5,1135,datascience,datascience,frontend,True,1.2095314705998463,-1.1926024819924936,2.40213395259234,27,233,260,aceptada,Predicción con evidencia suficiente.
5,1873,backend,backend,frontend,True,1.1628800089444533,-0.8619343536932564,2.0248143626377098,23,259,282,aceptada,Predicción con evidencia suficiente.
5,1104,cloud,cloud,datascience,True,1.0322989679786496,-1.008739454790586,2.0410384227692355,26,288,314,aceptada,Predicción con evidencia suficiente.
5,3713,cloud,cloud,backend,True,0.9234677996827657,-1.1110106488180755,2.0344784485008414,26,418,444,aceptada,Predicción con evidencia suficiente.
5,3929,backend,backend,datascience,True,1.1752221033873518,-1.1256726335062541,2.300894736893606,35,210,245,aceptada,Predicción con evidencia suficiente.
5,3411,backend,backend,cloud,True,-0.17523922138428172,-0.5512227293762147,0.37598350799193303,19,201,220,revision,Margen de decisión reducido.
5,1506,cloud,cloud,datascience,True,1.9856313161927859,-1.500166126867964,3.4857974430607497,35,290,325,aceptada,Predicción con evidencia suficiente.
5,2406,backend,backend,frontend,True,0.9660955821560369,-0.8982705929867627,1.8643661751427996,36,260,296,aceptada,Predicción con evidencia suficiente.
5,2350,backend,backend,datascience,True,0.8996195693990503,-0.638191144082135,1.5378107134811851,33,336,369,aceptada,Predicción con evidencia suficiente.
5,1855,datascience,frontend,datascience,False,0.2784075046260854,-0.5147562182422877,0.793163722868373,26,317,343,aceptada,Predicción con evidencia suficiente.
5,375,backend,frontend,datascience,False,0.22915154790463993,-0.5473372914375716,0.7764888393422116,30,292,322,aceptada,Predicción con evidencia suficiente.
5,1341,frontend,frontend,cloud,True,-0.2491812212978808,-0.39479395127463796,0.14561272997675714,7,205,212,revision,Margen de decisión reducido.
5,3042,cloud,cloud,backend,True,0.17862966973131145,-0.4157555871670505,0.594385256898362,27,367,394,revision,Margen de decisión reducido.
5,3813,cloud,cloud,backend,True,0.1882540262849297,-0.3758416766350419,0.5640957029199716,20,251,271,revision,Margen de decisión reducido.
5,3095,frontend,backend,cloud,False,0.06984240052318325,-0.484749469316583,0.5545918698397663,22,343,365,revision,Margen de decisión reducido.
